"user_id","movie_id","movie_title","confidence_score"
"123","123","Frighteners, The (1996)",91.6
"123","133","Gone with the Wind (1939)",82.8
"123","241","Last of the Mohicans, The (1992)",86
"124","1015","Shiloh (1997)",97.6
"124","177","Good, The Bad and The Ugly, The (1966)",93.2
"124","510","Magnificent Seven, The (1954)",96.3
"124","526","Ben-Hur (1959)",90.7
"124","651","Glory (1989)",82
"125","1033","Homeward Bound II: Lost in San Francisco (1996)",91.2
"125","76","Carlito's Way (1993)",96.7
"125","1218","Friday (1995)",98.2
"125","102","Aristocats, The (1970)",93.4
"125","422","Aladdin and the King of Thieves (1996)",87.4
"126","488","Sunset Blvd. (1950)",95.9
"126","102","Aristocats, The (1970)",90.6
"126","140","Homeward Bound: The Incredible Journey (1993)",92.4
"126","422","Aladdin and the King of Thieves (1996)",88.7
"126","465","Jungle Book, The (1994)",93.6
"127","906","Oscar & Lucinda (1997)",85.3
"127","6","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)",92.7
"127","19","Antonia's Line (1995)",92.4
"127","126","Spitfire Grill, The (1996)",93.3
"127","150","Swingers (1996)",81.6
"128","285","Secrets & Lies (1996)",98.2
"128","158","Weekend at Bernie's (1989)",89.3
"128","1125","Innocents, The (1961)",95.4
"128","1306","Delta of Venus (1994)",83.4
"128","192","Raging Bull (1980)",80.6
"129","812","Andre (1994)",85.1
"129","705","Singin' in the Rain (1952)",95.4
"129","691","Dark City (1998)",87
"129","914","Wild Things (1998)",82
"129","937","Thousand Acres, A (1997)",87.6
"130","763","Happy Gilmore (1996)",90.5
"130","161","Top Gun (1986)",81.1
"130","166","Manon of the Spring (Manon des sources) (1986)",84.9
"130","335","How to Be a Player (1997)",95.7
"130","833","Bulletproof (1996)",87.4
"131","155","Dirty Dancing (1987)",82.2
"131","969","Winnie the Pooh and the Blustery Day (1968)",87.5
"131","87","Searching for Bobby Fischer (1993)",94
"131","496","It's a Wonderful Life (1946)",82
"131","183","Alien (1979)",87.9
"132","101","Heavy Metal (1981)",90.6
"132","390","Fear of a Black Hat (1993)",83
"132","253","Pillow Book, The (1995)",94.7
"132","319","Everyone Says I Love You (1996)",92.3
"132","1008","I Shot Andy Warhol (1996)",89.6
"133","10","Richard III (1995)",91.1
"133","20","Angels and Insects (1995)",80.2
"133","17","From Dusk Till Dawn (1996)",92.8
"133","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",90.8
"133","102","Aristocats, The (1970)",94.6
"134","1033","Homeward Bound II: Lost in San Francisco (1996)",82.8
"134","273","Heat (1995)",89.2
"134","1405","Boy's Life 2 (1997)",88.4
"134","3","Four Rooms (1995)",96.6
"134","86","Remains of the Day, The (1993)",84.7
"135","155","Dirty Dancing (1987)",84.6
"135","402","Ghost (1990)",80.5
"135","778","Don Juan DeMarco (1995)",82.3
"135","781","French Kiss (1995)",87.6
"135","1028","Grumpier Old Men (1995)",97
"136","515","Boot, Das (1981)",88.9
"136","875","She's So Lovely (1997)",90.8
"136","914","Wild Things (1998)",86.5
"136","916","Lost in Space (1998)",82.2
"136","955","Before Sunrise (1995)",92.4
"137","589","Wild Bunch, The (1969)",93.7
"137","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",85.3
"137","173","Princess Bride, The (1987)",90.3
"137","955","Before Sunrise (1995)",83.7
"137","155","Dirty Dancing (1987)",90.1
"138","434","Forbidden Planet (1956)",81.7
"138","747","Benny & Joon (1993)",93
"138","665","Alien 3 (1992)",88.7
"138","522","Down by Law (1986)",94.4
"138","1104","C'est arrivé près de chez vous (1992)",80.2
"139","1306","Delta of Venus (1994)",84.1
"139","854","Bad Taste (1987)",93.1
"139","1047","Multiplicity (1996)",92.4
"139","503","Candidate, The (1972)",94
"139","520","Great Escape, The (1963)",98.4
"140","312","Midnight in the Garden of Good and Evil (1997)",95
"140","898","Postman, The (1997)",92
"140","381","Muriel's Wedding (1994)",88.2
"140","707","Enchanted April (1991)",88.6
"140","972","Passion Fish (1992)",95.2
"141","1033","Homeward Bound II: Lost in San Francisco (1996)",92.2
"141","410","Kingpin (1996)",82.5
"141","1203","Top Hat (1935)",96.6
"141","192","Raging Bull (1980)",88.5
"141","216","When Harry Met Sally... (1989)",88.1
"142","26","Brothers McMullen, The (1995)",83.6
"142","664","Paris, Texas (1984)",82
"142","922","Dead Man (1995)",87.4
"142","228","Star Trek: The Wrath of Khan (1982)",82
"142","648","Quiet Man, The (1952)",81.9
"143","210","Indiana Jones and the Last Crusade (1989)",98.6
"143","449","Star Trek: The Motion Picture (1979)",81.3
"143","430","Duck Soup (1933)",92
"143","481","Apartment, The (1960)",95.3
"143","483","Casablanca (1942)",95.4
"144","955","Before Sunrise (1995)",92.9
"144","474","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)",99
"144","479","Vertigo (1958)",84.8
"144","483","Casablanca (1942)",92.7
"144","488","Sunset Blvd. (1950)",85.5
"145","260","Event Horizon (1997)",86.7
"145","425","Bob Roberts (1992)",82.5
"145","616","Night of the Living Dead (1968)",96
"145","652","Rosencrantz and Guildenstern Are Dead (1990)",90.6
"145","741","Last Supper, The (1995)",98.6
"146","879","Peacemaker, The (1997)",83.7
"146","762","Beautiful Girls (1996)",82.7
"146","1010","Basquiat (1996)",90.6
"146","968","Inspector General, The (1949)",80.7
"146","466","Red Rock West (1992)",85.3
"147","589","Wild Bunch, The (1969)",87.8
"147","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",84.5
"147","340","Boogie Nights (1997)",91.6
"147","898","Postman, The (1997)",85.2
"147","161","Top Gun (1986)",95.5
"148","85","Ref, The (1994)",98.1
"148","290","Fierce Creatures (1997)",81.5
"148","1073","Shallow Grave (1994)",83.2
"148","522","Down by Law (1986)",81.4
"148","1104","C'est arrivé près de chez vous (1992)",92.6
"149","604","It Happened One Night (1934)",88.4
"149","899","Winter Guest, The (1997)",88.6
"149","914","Wild Things (1998)",85.2
"149","916","Lost in Space (1998)",95.2
"149","898","Postman, The (1997)",84
"150","832","Bogus (1996)",88.4
"150","833","Bulletproof (1996)",86.3
"150","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",94.3
"150","116","Cold Comfort Farm (1995)",93.3
"150","1160","Love! Valour! Compassion! (1997)",84.9
"151","899","Winter Guest, The (1997)",85.4
"151","311","Wings of the Dove, The (1997)",97.3
"151","19","Antonia's Line (1995)",86.3
"151","61","Three Colors: White (1994)",86.1
"151","316","As Good As It Gets (1997)",90.8
"152","186","Blues Brothers, The (1980)",95.7
"152","318","Schindler's List (1993)",81.1
"152","899","Winter Guest, The (1997)",91
"152","6","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)",91.4
"152","683","Rocket Man (1997)",80.2
"153","955","Before Sunrise (1995)",88.6
"153","778","Don Juan DeMarco (1995)",97.1
"153","22","Braveheart (1995)",80
"153","144","Die Hard (1988)",94.9
"153","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",96.6
"154","57","Priest (1994)",90.1
"154","113","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",88.5
"154","115","Haunted World of Edward D. Wood Jr., The (1995)",92.5
"154","119","Maya Lin: A Strong Clear Vision (1994)",82.1
"154","171","Delicatessen (1991)",86.3
"155","558","Heavenly Creatures (1994)",83.9
"155","656","M (1931)",82.2
"155","671","Bride of Frankenstein (1935)",83.7
"155","675","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",94.1
"155","853","Braindead (1992)",93
"156","347","Wag the Dog (1997)",81
"156","199","Bridge on the River Kwai, The (1957)",82.6
"156","257","Men in Black (1997)",83.7
"156","567","Wes Craven's New Nightmare (1994)",83.7
"156","670","Body Snatchers (1993)",95.5
"157","86","Remains of the Day, The (1993)",93.1
"157","1025","Fire Down Below (1997)",89.8
"157","874","Career Girls (1997)",82
"157","330","187 (1997)",94.6
"157","1176","Welcome To Sarajevo (1997)",98.3
"158","1033","Homeward Bound II: Lost in San Francisco (1996)",89.5
"158","17","From Dusk Till Dawn (1996)",90
"158","217","Bram Stoker's Dracula (1992)",91.7
"158","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",98.8
"158","313","Titanic (1997)",82.3
"159","253","Pillow Book, The (1995)",87.2
"159","515","Boot, Das (1981)",90.8
"159","1388","Gabbeh (1996)",90.7
"159","896","Sweet Hereafter, The (1997)",97.9
"159","344","Apostle, The (1997)",80.1
"160","914","Wild Things (1998)",91.9
"160","916","Lost in Space (1998)",92
"160","155","Dirty Dancing (1987)",98.7
"160","402","Ghost (1990)",95.4
"160","778","Don Juan DeMarco (1995)",90
"161","83","Much Ado About Nothing (1993)",91.4
"161","96","Terminator 2: Judgment Day (1991)",90
"161","133","Gone with the Wind (1939)",87.6
"161","137","Big Night (1996)",83.4
"161","241","Last of the Mohicans, The (1992)",84.7
"162","169","Wrong Trousers, The (1993)",89.9
"162","302","L.A. Confidential (1997)",80.6
"162","408","Close Shave, A (1995)",94.6
"162","1240","Ghost in the Shell (Kokaku kidotai) (1995)",95.2
"162","155","Dirty Dancing (1987)",94.1
"163","567","Wes Craven's New Nightmare (1994)",88.5
"163","670","Body Snatchers (1993)",91.7
"163","28","Apollo 13 (1995)",85.5
"163","434","Forbidden Planet (1956)",94.5
"163","25","Birdcage, The (1996)",83.1
"164","1015","Shiloh (1997)",81.6
"164","1033","Homeward Bound II: Lost in San Francisco (1996)",97.7
"164","190","Henry V (1989)",99
"164","460","Crossing Guard, The (1995)",83.3
"164","952","Blue in the Face (1995)",97.6
"165","101","Heavy Metal (1981)",95.9
"165","390","Fear of a Black Hat (1993)",88.7
"165","396","Serial Mom (1994)",96.7
"165","401","Brady Bunch Movie, The (1995)",87.3
"165","428","Harold and Maude (1971)",96
"166","316","As Good As It Gets (1997)",86.3
"166","123","Frighteners, The (1996)",80.5
"166","166","Manon of the Spring (Manon des sources) (1986)",80.8
"166","168","Monty Python and the Holy Grail (1974)",82.8
"166","284","Tin Cup (1996)",96.9
"167","955","Before Sunrise (1995)",82.1
"167","1062","Four Days in September (1997)",82.5
"167","1203","Top Hat (1935)",88.5
"167","345","Deconstructing Harry (1997)",89.7
"167","177","Good, The Bad and The Ugly, The (1966)",94.1
"168","812","Andre (1994)",96.8
"168","312","Midnight in the Garden of Good and Evil (1997)",82.9
"168","190","Henry V (1989)",84.8
"168","410","Kingpin (1996)",85
"168","496","It's a Wonderful Life (1946)",93.9
"169","101","Heavy Metal (1981)",93.7
"169","390","Fear of a Black Hat (1993)",83.6
"169","434","Forbidden Planet (1956)",82.3
"169","436","American Werewolf in London, An (1981)",81.9
"169","465","Jungle Book, The (1994)",86
"170","467","Bronx Tale, A (1993)",88.8
"170","148","Ghost and the Darkness, The (1996)",83.1
"170","1033","Homeward Bound II: Lost in San Francisco (1996)",86.2
"170","271","Starship Troopers (1997)",89.5
"170","460","Crossing Guard, The (1995)",95.8
"171","292","Rosewood (1997)",91.8
"171","308","FairyTale: A True Story (1997)",83.1
"171","458","Nixon (1995)",93.2
"171","459","Cry, the Beloved Country (1995)",95.1
"171","936","Brassed Off (1996)",90
"172","189","Grand Day Out, A (1992)",90.8
"172","390","Fear of a Black Hat (1993)",85.2
"172","408","Close Shave, A (1995)",96.6
"172","122","Cable Guy, The (1996)",97
"172","1012","Private Parts (1997)",81
"173","1394","Swept from the Sea (1997)",94.4
"173","283","Emma (1996)",87.8
"173","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",97
"173","228","Star Trek: The Wrath of Khan (1982)",86.9
"173","380","Star Trek: Generations (1994)",86.9
"174","408","Close Shave, A (1995)",92.2
"174","270","Gattaca (1997)",90.2
"174","515","Boot, Das (1981)",86.7
"174","285","Secrets & Lies (1996)",92.1
"174","603","Rear Window (1954)",88.6
"175","20","Angels and Insects (1995)",81.2
"175","567","Wes Craven's New Nightmare (1994)",97
"175","670","Body Snatchers (1993)",90.3
"175","91","Nightmare Before Christmas, The (1993)",81.6
"175","212","Unbearable Lightness of Being, The (1988)",86.3
"176","408","Close Shave, A (1995)",93.1
"176","877","Excess Baggage (1997)",92.1
"176","344","Apostle, The (1997)",93.1
"176","477","Matilda (1996)",89.9
"176","151","Willy Wonka and the Chocolate Factory (1971)",95
"177","17","From Dusk Till Dawn (1996)",94.3
"177","217","Bram Stoker's Dracula (1992)",89.4
"177","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",92.6
"177","1160","Love! Valour! Compassion! (1997)",93.8
"177","710","Better Off Dead... (1985)",92.7
"178","260","Event Horizon (1997)",84.6
"178","616","Night of the Living Dead (1968)",91.3
"178","853","Braindead (1992)",96
"178","1101","Six Degrees of Separation (1993)",90.9
"178","26","Brothers McMullen, The (1995)",90.8
"179","914","Wild Things (1998)",82.8
"179","916","Lost in Space (1998)",83.6
"179","123","Frighteners, The (1996)",95.5
"179","681","Wishmaster (1997)",98.1
"179","878","That Darn Cat! (1997)",84.1
"180","47","Ed Wood (1994)",88.8
"180","571","Another Stakeout (1993)",93.4
"180","736","Shadowlands (1993)",83.4
"180","792","Bullets Over Broadway (1994)",82.1
"180","1041","Forget Paris (1995)",83.7
"181","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",98.7
"181","19","Antonia's Line (1995)",93.8
"181","61","Three Colors: White (1994)",87.8
"181","270","Gattaca (1997)",97.4
"181","958","To Live (Huozhe) (1994)",91.6
"182","344","Apostle, The (1997)",90.9
"182","889","Tango Lesson, The (1997)",80.6
"182","20","Angels and Insects (1995)",92.7
"182","284","Tin Cup (1996)",88.5
"182","488","Sunset Blvd. (1950)",87.3
"183","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",87
"183","253","Pillow Book, The (1995)",94.4
"183","832","Bogus (1996)",91.2
"183","833","Bulletproof (1996)",95
"183","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",90.5
"184","578","Demolition Man (1993)",87.2
"184","685","Executive Decision (1996)",95.5
"184","22","Braveheart (1995)",90.3
"184","488","Sunset Blvd. (1950)",90.9
"184","606","All About Eve (1950)",82.1
"185","1394","Swept from the Sea (1997)",81.2
"185","410","Kingpin (1996)",89.2
"185","510","Magnificent Seven, The (1954)",83
"185","549","Rob Roy (1995)",82.3
"185","656","M (1931)",93.7
"186","310","Rainmaker, The (1997)",94.3
"186","320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",92.6
"186","408","Close Shave, A (1995)",93.8
"186","895","Scream 2 (1997)",88
"186","178","12 Angry Men (1957)",82.7
"187","889","Tango Lesson, The (1997)",95.3
"187","914","Wild Things (1998)",85.2
"187","916","Lost in Space (1998)",86.7
"187","515","Boot, Das (1981)",82.7
"187","650","Seventh Seal, The (Sjunde inseglet, Det) (1957)",94
"188","832","Bogus (1996)",84.4
"188","833","Bulletproof (1996)",80.3
"188","1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)",87
"188","515","Boot, Das (1981)",92.5
"188","955","Before Sunrise (1995)",90.6
"189","67","Ace Ventura: Pet Detective (1994)",90.3
"189","73","Maverick (1994)",83.1
"189","376","Houseguest (1994)",95.3
"189","392","Man Without a Face, The (1993)",81.8
"189","420","Alice in Wonderland (1951)",86
"190","1033","Homeward Bound II: Lost in San Francisco (1996)",93.2
"190","460","Crossing Guard, The (1995)",86.7
"190","1017","Trees Lounge (1996)",96
"190","463","Secret of Roan Inish, The (1994)",85.1
"190","716","Home for the Holidays (1995)",90.4
"191","137","Big Night (1996)",87.1
"191","241","Last of the Mohicans, The (1992)",82.9
"191","1125","Innocents, The (1961)",80.7
"191","1306","Delta of Venus (1994)",92
"191","298","Face/Off (1997)",86.2
"192","629","Victor/Victoria (1982)",95.1
"192","1047","Multiplicity (1996)",96.5
"192","1073","Shallow Grave (1994)",89.7
"192","840","Last Man Standing (1996)",84.6
"192","329","Desperate Measures (1998)",84.5
"193","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",81.6
"193","309","Deceiver (1997)",84.7
"193","749","MatchMaker, The (1997)",92.6
"193","251","Shall We Dance? (1996)",83.7
"193","883","Telling Lies in America (1997)",98.3
"194","896","Sweet Hereafter, The (1997)",84.5
"194","589","Wild Bunch, The (1969)",84.1
"194","1016","Con Air (1997)",94.8
"194","1006","Until the End of the World (Bis ans Ende der Welt) (1991)",92.6
"194","150","Swingers (1996)",90.5
"195","248","Grosse Pointe Blank (1997)",93.4
"195","166","Manon of the Spring (Manon des sources) (1986)",92.5
"195","168","Monty Python and the Holy Grail (1974)",93.2
"195","10","Richard III (1995)",85.7
"195","137","Big Night (1996)",87.2
"196","832","Bogus (1996)",94
"196","833","Bulletproof (1996)",83.3
"196","251","Shall We Dance? (1996)",92.5
"196","1142","When We Were Kings (1996)",93.3
"196","98","Silence of the Lambs, The (1991)",86.1
"197","1293","Star Kid (1997)",84.9
"197","1025","Fire Down Below (1997)",83.2
"197","881","Money Talks (1997)",95.8
"197","9","Dead Man Walking (1995)",95.7
"197","520","Great Escape, The (1963)",94.2
"198","392","Man Without a Face, The (1993)",91.1
"198","452","Jaws 2 (1978)",99
"198","571","Another Stakeout (1993)",81.1
"198","575","City Slickers II: The Legend of Curly's Gold (1994)",91.7
"198","794","It Could Happen to You (1994)",91
